study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes...49,higher_better_notes...50,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,...71,corrections_notes_AL,miss_c_mean_raw,miss_ex_mean_raw,miss_c_sd_raw,miss_ex_sd_raw,miss_c_se_raw,miss_ex_se_raw,mean_floored_to1,cohort_id,c_mean_imputed,ex_mean_imputed,c_sd_imputed,ex_sd_imputed,c_se_imputed,ex_se_imputed,lnRR,lnRR_var
abramova_2020_genpath,ex024,con020,out075,es159,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Grooming frequency,count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-rea,US-f-g1,KO_US_f_grf,Independent,No,Positive,,4.3889,2.2528,18,1.0345,,3.5625,1.8608,16,0.4652,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2020_genpath_ex024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.207408849,0.031689092
abramova_2020_genpath,ex023,con019,out076,es160,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Depression,Forced Swimming Test (FST),,Total immobility time,time,s,Light phase,raw data,abramova_2020_genpath,con_m_inm,ex_m_inm,con_ex_m_inm,Independent,No,Positive,,247.5357,63.8354,21,54.0167,,186.3768,71.3936,19,42.7578,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2020_genpath_ex023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.281506353,0.01088977
abramova_2020_genpath,ex024,con020,out076,es161,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Depression,Forced Swimming Test (FST),,Total immobility time,time,s,Light phase,raw data,abramova_2020_genpath,con_f_inm,ex_f_inm,con_ex_f_inm,Independent,No,Positive,,179.33,56.2763,18,42.2685,,207.1638,75.8212,16,51.7909,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2020_genpath_ex024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.145732605,0.013843159
abramova_2020_genpath,ex023,con019,out077,es162,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,%,Light phase,raw data,abramova_2020_genpath,con_m_liq,ex_m_liq,con_ex_m_liq,Independent,Yes,Negative,,52.7727,34.0695,8,18.658,,58.4183,28.588,19,13.4021,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2020_genpath_ex023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.081888186,0.064702446
abramova_2020_genpath,ex024,con020,out077,es163,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,%,Light phase,raw data,abramova_2020_genpath.xlsx,con_f_liq,ex_f_liq,con_ex_f_liq,Independent,Yes,Negative,,63.8303,26.4372,17,15.4811,,49.8194,33.9636,16,12.4549,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2020_genpath_ex024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.238345156,0.039138475
abramova_2023_biopsy,ex025,con021,out078,es164,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,51.7,8.1,9,2.7,,22.3,10.4355,10,3.3,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.831285484,0.024626008
abramova_2023_biopsy,ex026,con022,out078,es165,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,53.2,11.068,10,3.5,,31.1,14.425,8,5.1,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.525568784,0.031220139
abramova_2023_biopsy,ex025,con021,out079,es166,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,23.4,5.1,9,1.7,,8.4,3.7947,10,1.2,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.016939394,0.025685767
abramova_2023_biopsy,ex026,con022,out079,es167,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,23.4,7.9057,10,2.5,,14.1,4.8083,8,1.7,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.505000203,0.025950625
abramova_2023_biopsy,ex025,con021,out080,es168,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,2,1.749360313,9,0.583120104,,1,0.860003465,10,0.271956974,,estimated from Median(Q1;Q3),,2,1,3,0.5,0,1,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.698670515,0.15896786
abramova_2023_biopsy,ex026,con022,out080,es169,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,2.066666667,1.548006237,10,0.489522554,,1,0.446753845,8,0.157951337,,estimated from Median(Q1;Q3),,2,1.2,3,0,0,0.5,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.741515383,0.081054009
abramova_2023_biopsy,ex025,con021,out081,es170,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,23.7,14.7,9,4.9,,80.1,61.3482,10,19.4,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.225757574,0.101405534
abramova_2023_biopsy,ex026,con022,out081,es171,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,18.3,9.4868,10,3,,75.3,56.8514,8,20.1,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.436768358,0.098127184
abramova_2023_biopsy,ex025,con021,out082,es172,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,16.76666667,9.971353785,9,3.323784595,,38.7,31.47612681,10,9.953625264,,estimated from Median(Q1;Q3),,16.3,11.3,22.7,28.9,25.3,61.9,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.849873551,0.10544981
abramova_2023_biopsy,ex026,con022,out082,es173,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,26.06666667,5.934023907,10,1.876503124,,24.93333333,19.38911686,8,6.855088007,,estimated from Median(Q1;Q3),,24.7,23.3,30.2,24.3,14.4,36.1,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.009247852,0.080772541
abramova_2023_biopsy,ex025,con021,out083,es174,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,3.3,1.8,9,0.6,,3.3,1.5811,10,0.5,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.005051069,0.056013565
abramova_2023_biopsy,ex026,con022,out083,es175,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,4.8,1.8974,10,0.6,,2.9,1.6971,8,0.6,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.490313762,0.058433939
abramova_2023_biopsy,ex025,con021,out084,es176,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,4.6,1.39948825,9,0.466496083,,0.633333333,1.118004504,10,0.353544067,,estimated from Median(Q1;Q3),,4.6,3.8,5.4,0.6,0,1.3,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.998148696,0.080888663
abramova_2023_biopsy,ex026,con022,out084,es177,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,6.2,3.526014205,10,1.115023595,,0.1,0.268052307,8,0.094770802,,estimated from Median(Q1;Q3),,6.5,4,8.1,0,0,0.3,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1.268589984,0.017451437
abramova_2023_biopsy,ex025,con021,out085,es178,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,264,21,9,7,,251,41.1096,10,13,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.049506443,0.003385549
abramova_2023_biopsy,ex026,con022,out085,es179,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,269,15.8114,10,5,,266,31.1127,8,11,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.010532765,0.002055593
abramova_2023_biopsy,ex025,con021,out086,es180,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,32.66666667,28.07723303,9,9.359077675,,35.36666667,51.42820719,10,16.26302707,,estimated from Median(Q1;Q3),,27.1,19.4,51.5,41.9,2.2,62,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.144099421,0.293536934
abramova_2023_biopsy,ex026,con022,out086,es181,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,25.93333333,19.608079,10,6.200619017,,32.33333333,28.68159683,8,10.14047581,,estimated from Median(Q1;Q3),,19.6,17.7,40.5,26.1,19.4,51.5,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.241165202,0.155527417
abramova_2023_biopsy,ex025,con021,out087,es182,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,6.2,3,9,1,,2.9,2.5298,10,0.8,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.734796564,0.102113118
abramova_2023_biopsy,ex026,con022,out087,es183,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,4.7,1.9606,10,0.62,,2.9,1.9799,8,0.7,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.462420418,0.075665355
